,JOB_TITLE,JOB_CODE,JOB_GROUP,SERVICE_GROUP
1139,SPECIAL NURSE,100,OTHERS,OTHERS
1140,SPECIAL SERVICES OFFICER,0,Fire Fighter,"FIRE, POLICE"
1141,SPECIALIST IN AGING II,9700,Manpower Planning Unit,TRANSPORTATION
1142,SPEECH PATHOLOGIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1046,SR PAYROLL & PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1143,STABLE ATTENDANT,3300,Park 3500 Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1144,STAGE ELECTRICIAN,7300,Journeyman Trade,LABOR AND TRADES
1145,"STATION AGENT, MUNICIPAL RAILWAY",9100,Street Transit,TRANSPORTATION
1145,STATION OFFICER,9100,Street Transit,TRANSPORTATION
1145,"STATION AGENT, MUNI RAILWAY",9100,Street Transit,TRANSPORTATION
1147,"STATIONARY ENG, SEWAGE PLANT",7300,Journeyman Trade,LABOR AND TRADES
1146,STATIONARY ENGINEER,7300,Journeyman Trade,LABOR AND TRADES
1147,"STATIONARY ENGINEER, SEWAGE PLANT",7300,Journeyman Trade,LABOR AND TRADES
1147,STATNRY ENG WATER TREAT PLANT,7300,Journeyman Trade,LABOR AND TRADES
1148,"STATIONARY ENGINEER, WATER TREATMENT PLANT",7300,Journeyman Trade,LABOR AND TRADES
1149,STATISTICIAN,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1150,STEAMFITTER,7300,Journeyman Trade,LABOR AND TRADES
1151,STEAMFITTER SUPERVISOR I,7300,Journeyman Trade,LABOR AND TRADES
1151,STEAMFITTER ASSISTANT SUPERVISOR,7300,Journeyman Trade,LABOR AND TRADES
1152,STEAMFITTER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1153,STOREKEEPER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1154,STORES AND EQUIPMENT ASSISTANT SUPERVISOR,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1154,STORES & EQUIP ASST SPRV,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1155,STREET ENVIRONMENTAL SERVICES OPERATIONS SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1155,STREET ENVIRONMENTAL SERVICES OPERATIONS SUPERVI,7200,Supervisory,LABOR AND TRADES
1155,STREET ENVIRON SVCS OPRS SUPV,7200,Supervisory,LABOR AND TRADES
1156,STREET INSPECTION SUPERVISOR,6200,Public Safety Inspection,INSPECTION
1157,STREET INSPECTOR,6200,Public Safety Inspection,INSPECTION
1158,STREET REPAIR SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1159,STRUCTURAL ENGINEER,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1160,"STUDENT DESIGN TRAINEE I, ARCH., ENGR., & PLANNING",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1161,"STUDENT DESIGN TRAINEE II, ARCH, ENGR, & PLANNING",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1162,"STUDENT DESIGN TRAINEE III, ARCH, ENGR, & PLANNING",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1162,STUDENT DESIGN TRAINEE 3/ARC-ENG-PLNG,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1160,STUDENT DESIGN TRAINEE 1/ARC-ENG-PLNG,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1161,STUDENT DESIGN TRAINEE 2/ARC-ENG-PLNG,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1162,BIOLOGIST,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1160,STDNTDSGN TRAIN2/ARCH/ENG/PLNG,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1161,"STDNTDSGNTRAIN1, ARCH/ENG/PLNG",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1162,"STDNTDSGNTRAIN3, ARCH/ENG/PLNG",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1163,STUDENT INTERN,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1164,STUDENT SERVICES SPECIALIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1165,SUPERINTENDENT OF WATER TREATMENT FACILITIES,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
1165,SUPT WATER TREATMENT FAC,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
1166,SUPERVISING ADULT PROBATION OFFICER,8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1166,SPRV ADULT PROBATION OFC,8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1167,SUPERVISING ADULT PROBATION OFFICER (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1167,SPRV ADULT PROB OFC (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1168,SUPERVISING BIOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1168,SUPV BIOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1169,SUPERVISING BUILDING AND GROUNDS PATROL OFFICER,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
1169,SUPV BLDG GROUNDS PATROL OFCR,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
1170,SUPERVISING CHEMIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1170,SUPV CHEMIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1171,SUPERVISING CLINICAL PSYCHOLOGIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1171,SPRV CLINCAL PSYCHOLOGIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1172,"SUPERVISING COUNSELOR, JUVENILE COURT",8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1173,"SUPERVISING COUNSELOR, JUVENILE COURT (SFERS)",8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1174,SUPERVISING ELECTRONIC MAINTENANCE TECHNICIAN,7200,Supervisory,LABOR AND TRADES
1174,SPRV ELECTRONIC MAIN TECH,7200,Supervisory,LABOR AND TRADES
1175,SUPERVISING FISCAL OFFICER,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1176,SUPERVISING PARTS STOREKEEPER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1177,SUPERVISING PHARMACIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1178,SUPERVISING PHYSICIAN SPECIALIST,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1178,SUPERVISING PHYSICIAN SPEC,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1179,"SUPERVISING PROBATION OFFICER, JUVENILE COURT",8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1179,"SPRV PROB OFC, JUV COURT",8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1180,"SUPERVISING PROBATION, OFFICER, JUVENILE COURT (SFERS)",8500,Probation and Parole,LEGAL PROTECTION AND DETENTION
1181,SUPERVISING PURCHASER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1182,SUPERVISING WASTEWATER CONTROL INSPECTOR,6100,Health and Sanitation Inspection,INSPECTION
1182,SPRV WASTEWATER CONT INSPECTOR,6100,Health and Sanitation Inspection,INSPECTION
1183,SUP WELFARE FRAUD INVESTIGATOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1183,SUPERVISING WELFARE FRAUD INVESTIGATOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1184,"SUPERVISOR, TRAFFIC AND STREET SIGNS",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1184,"SPRV, TRAFFIC & STREET SIGNS",5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1185,SUPPLY ROOM ATTENDENT,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1185,SUPPLY ROOM ATTENDANT,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1186,SURGICAL PROCEDURES TECHNICIAN,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1187,SURVEY ASSISTANT I,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1187,SURVEY ASSISTNAT I,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1188,SURVEY ASSISTANT II,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1189,SURVEY ASSOCIATE,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1190,SWIMMING INSTRUCTOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1191,SWIMMING INSTRUCTOR/POOL LIFEGUARD,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1191,SWIMMING INSTR/POOL LIFEGUARD,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1192,SWITCH REPAIRER,7400,Skilled Labor,LABOR AND TRADES
1193,SYSTEMS ACCOUNTANT,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1193,SENIOR SYSTEMS ACCOUNTANT,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1194,SYSTEMS AND PROCEDURES SUPERVISOR,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1195,"TECH TRN SPC, FIRE DEPT",0,Fire Fighter,"FIRE, POLICE"
1196,"TECHNICAL INSTRUCTIONAL ASSISTANT, CHEMISTRY",2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1197,"TECHNICAL INSTRUCTIONAL ASSISTANT, LANGUAGE LABORATORY",3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1198,"TECHNICAL INSTRUCTIONAL ASSISTANT, PERFORMING ARTS",3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1199,"TECHNICAL INSTRUCTIONAL ASSISTANT,-GUIDANCE AIDE",3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1200,TECHNOLOGY EXPERT I,9900,Federal Programs,TRANSPORTATION
1201,TECHNOLOGY EXPERT II,9900,Federal Programs,TRANSPORTATION
1202,TELECOMMUNICATION SUPERVISOR,7100,Administrative,LABOR AND TRADES
1203,TELECOMMUNICATIONS TECHNICIAN SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1203,TELECOMMUNICATIONS TECH SUPV,7200,Supervisory,LABOR AND TRADES
1204,TELEPHONE OPERATOR,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1205,TESTING TECHNICIAN,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1206,THERAPY AIDE,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1207,TILE SETTER,7300,Journeyman Trade,LABOR AND TRADES
1208,TOOL ROOM MECHANIC AND CUSTODIAN,7400,Skilled Labor,LABOR AND TRADES
1209,"TRACK MAINTENANCE SUPERINTENDENT, MUNICIPAL RAILWAY",7200,Supervisory,LABOR AND TRADES
1209,"TRACK MAINTENANCE SUPERINTENDENT,MUNICIPAL RAILWAY",7200,Supervisory,LABOR AND TRADES
1209,"TRACK MAINT SUPT, MUNI RAILWAY",7200,Supervisory,LABOR AND TRADES
1210,TRACK MAINTENANCE WORKER,7500,Semi-Skilled and General Labor,LABOR AND TRADES
1211,TRACK MAINTENANCE WORKER SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1211,TRACK MAINT WRK SPRV 1,7200,Supervisory,LABOR AND TRADES
1212,TRAFFIC SIGN MANAGER,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1213,TRAFFIC SIGNAL ELECTRICIAN,9100,Street Transit,TRANSPORTATION
1214,TRAFFIC SIGNAL ELECTRICIAN SUPERVISOR I,9100,Street Transit,TRANSPORTATION
1215,TRAFFIC SIGNAL ELECTRICIAN SUPERVISOR II,9100,Street Transit,TRANSPORTATION
1214,TRAF SIGNAL ELECTRICIAN SUP I,9100,Street Transit,TRANSPORTATION
1215,TRAF SIGNAL ELECTRICIAN SUP II,9100,Street Transit,TRANSPORTATION
1216,TRAFFIC SIGNAL OPERATOR,7400,Skilled Labor,LABOR AND TRADES
1217,TRAFFIC SURVEY TECHNICIAN,5300,Sub-Professional Engineering,ENGINEERING AND PUBLIC WORKS
1218,TRAIN CONTROLLER,9100,Street Transit,TRANSPORTATION
1219,TRAINING COORDINATOR,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1220,TRAINING OFFICER,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1221,TRANSCRIBER TYPIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1222,TRANSIT CAR CLEANER,9100,Street Transit,TRANSPORTATION
1223,TRANSIT CAR CLEANER ASSISTANT SUPERVISOR,9100,Street Transit,TRANSPORTATION
1223,TRANSIT CAR CLEANER ASST SPRV,9100,Street Transit,TRANSPORTATION
1224,TRANSIT FARE INSPECTOR,9100,Street Transit,TRANSPORTATION
1225,TRANSIT FARE INSPECTOR SUPERVISOR/INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1225,TRANSIT FARE INSP. SUP/INVST.,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1225,INVESTIGATOR/TRANSIT FARE SUPV,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1226,TRANSIT INFORMATION CLERK,9100,Street Transit,TRANSPORTATION
1227,TRANSIT MANAGER I,9100,Street Transit,TRANSPORTATION
1228,TRANSIT MANAGER II,9100,Street Transit,TRANSPORTATION
1229,TRANSIT MANAGER III,9100,Street Transit,TRANSPORTATION
1230,TRANSIT OPERATOR,9100,Street Transit,TRANSPORTATION
1231,TRANSIT PAINT SHOP SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1231,TRANSIT PAINT SHOP SPRV1,7200,Supervisory,LABOR AND TRADES
1232,TRANSIT POWER CABLE SPLICER,7300,Journeyman Trade,LABOR AND TRADES
1233,TRANSIT POWER LINE SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1233,TRANSIT POWER LINE SPRV1,7200,Supervisory,LABOR AND TRADES
1234,TRANSIT POWER LINE WORKER,7300,Journeyman Trade,LABOR AND TRADES
1235,TRANSIT POWER LINE WORKER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1235,TRNST POWER LINE WRK SPRV 2,7200,Supervisory,LABOR AND TRADES
1236,TRANSIT REVENUE SUPERVISOR,9100,Street Transit,TRANSPORTATION
1237,TRANSIT SUPERVISOR,9100,Street Transit,TRANSPORTATION
1238,TRANSIT TRAFFIC CHECKER,9100,Street Transit,TRANSPORTATION
1239,TRANSITIONAL DEPARTMENT HEAD,900,OTHERS,OTHERS
1240,TRANS AND DIST LINE WORKER,7300,Journeyman Trade,LABOR AND TRADES
1240,TRANSMISSION AND DISTRIBUTION LINE WORKER,7300,Journeyman Trade,LABOR AND TRADES
1241,TRANSMISSION LINE SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1242,TRANSMISSION LINE WORKER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1243,TRANSPORTATION CONTROLLER,9100,Street Transit,TRANSPORTATION
1244,TRANSPORTATION CONTROLLER TRAINEE,9100,Street Transit,TRANSPORTATION
1245,TRANSPORTATION OPERATIONS SPECIALIST,9100,Street Transit,TRANSPORTATION
1245,TRANSIT OPERATIONS SPECIALIST,9100,Street Transit,TRANSPORTATION
1246,TRANSIT PLANNER 2,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1247,TRANSIT PLANNER 4,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1246,TRANSIT PLANNER II,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1247,TRANSIT PLANNER III,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1248,TRANSIT PLANNER IV,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1246,TRANSPORTATION PLANNER II,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1247,TRANSPORTATION PLANNER III,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1248,TRANSPORTATION PLANNER IV,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1249,TRANSPORTATION SAFETY SPECIALIST,9500,MTA Operations,TRANSPORTATION
1249,TRANS SAFETY SPECIALIST,9500,MTA Operations,TRANSPORTATION
1250,TREASURER,4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1251,TRUCK DRIVER,7300,Journeyman Trade,LABOR AND TRADES
1252,UNDERSHERIFF,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1253,UNDERSHERIFF (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1254,UNIT CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1255,URBAN FORESTRY INSPECTOR,3400,Agriculture and Horticulture,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1256,UTILITY ANALYST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
1257,UTILITY PLUMBER,7300,Journeyman Trade,LABOR AND TRADES
1258,UTILITY PLUMBER APPRENTICE,7400,Skilled Labor,LABOR AND TRADES
1258,UTILITY PLUMBER APPRENTICE I,7400,Skilled Labor,LABOR AND TRADES
1259,UTILITY PLUMBER APPRENTICE II,7400,Skilled Labor,LABOR AND TRADES
1260,UTILITY PLUMBER SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1261,UTILITY PLUMBER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1262,UTILITY SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
1263,VET LABORATORY TECHNOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1263,VETERNIARY LABORATORY TECHNOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1263,VETERINARY LABORATORY TECHNOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1264,VICTIM & WITNESS TECHNICIAN,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1265,VICTIM/WITNESS INVESTIGATOR I,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1266,VICTIM/WITNESS INVESTIGATOR II,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1267,VICTIM/WITNESS INVESTIGATOR III,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1268,VOLUNTEER/OUTREACH COORD,3300,Park 3500 Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1268,VOLUNTEER/OUTREACH COORDINATOR,3300,Park 3500 Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1269,WAREHOUSE WORKER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1270,WASTEWATER CONTROL INSPECTOR,6100,Health and Sanitation Inspection,INSPECTION
1271,WATER AND POWER MAINTENANCE SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1271,WATER & POWER MAINT SPRV 1,7200,Supervisory,LABOR AND TRADES
1272,WATER CONSERVATION ADMINISTRATOR,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1272,WATER CONSERVATION ADMIN,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1273,WATER CONSTRUCTION AND MAINTENANCE SUPERINTENDENT,7100,Administrative,LABOR AND TRADES
1273,WATER CONST&MAIN SUPT,7100,Administrative,LABOR AND TRADES
1274,WATER METER REPAIRER,7300,Journeyman Trade,LABOR AND TRADES
1275,WATER METER SHOP SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
1276,WATER OPERATIONS ANALYST,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
1277,WATER QUALITY TECH III,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1277,WATER QUALITY TECHNICIAN I/II,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1277,WATER QUALITYTECH I/II,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1277,WATER QUALITY TECHNICIAN,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1278,WATER QUALITY TECHNICIAN III,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1279,WATER SERVICE INSPECTOR,7300,Journeyman Trade,LABOR AND TRADES
1280,WATER SHOPS AND EQUIPMENT SUPERINTENDENT,7100,Administrative,LABOR AND TRADES
1281,WATERSHED FORESTER MANAGER,3400,Agriculture and Horticulture,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1281,WATERSHED FORESTER,3400,Agriculture and Horticulture,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1282,WATERSHED KEEPER,7400,Skilled Labor,LABOR AND TRADES
1283,WATERSHED KEEPER SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1284,WATERSHED WORKER (SEASONAL),7500,Semi-Skilled and General Labor,LABOR AND TRADES
1285,WELDER,7300,Journeyman Trade,LABOR AND TRADES
1286,WELFARE FRAUD INVESTIGATOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1287,WHARFINGER I,9300,Port Commission,TRANSPORTATION
1288,WHARFINGER II,9300,Port Commission,TRANSPORTATION
1289,WINDOW CLEANER,7300,Journeyman Trade,LABOR AND TRADES
1290,WINDOW CLEANER SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1291,WIRE ROPE CABLE MAINT MECHANIC,7400,Skilled Labor,LABOR AND TRADES
1291,WIRE ROPE CABLE MAINTENANCE MECHANIC,7400,Skilled Labor,LABOR AND TRADES
1292,WIRE ROPE CABLE MAINTENANCE MECHANIC TRAINEE,7400,Skilled Labor,LABOR AND TRADES
1293,WIRE ROPE CABLE MAINT SPRV,7200,Supervisory,LABOR AND TRADES
1293,WIRE ROPE CABLE MAINTENANCE SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1293,"YOUTH COMMISSION ADVISOR, BOARD OF SUPERVISORS",7200,Supervisory,LABOR AND TRADES
1294,WORKERS COMPENSATION ADJUSTER,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1294,WORKER'S COMPENSATION ADJUSTER,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1295,WORKER'S COMP SUPERVISOR 1,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1295,WORKER'S COMPENSATION SUPERVISOR I,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1295,WORKERS COMPENSATION SUPERVISOR I,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1296,YOUTH COMM ADVISOR,1100,Administrative and Management,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1296,YOUTH COMMISSION ADVISOR,1100,Administrative and Management,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
